fecha,ccl
2019-05-18,45.1200
2019-05-19,45.1200
2019-05-20,45.3100
2019-05-21,45.4000
2019-05-22,44.9200
2019-05-23,44.9200
2019-05-24,45.3100
2019-05-25,45.3100
2019-05-26,45.3100
2019-05-27,45.3100
2019-05-28,45.1600
2019-05-29,44.8800
2019-05-30,44.7800
2019-05-31,44.8600
2019-06-01,44.8600
2019-06-02,44.8600
2019-06-03,44.8400
2019-06-04,44.8700
2019-06-05,44.4900
2019-06-06,44.7400
2019-06-07,44.9500
2019-06-08,44.9500
2019-06-09,44.9500
2019-06-10,44.9600
2019-06-11,44.7800
2019-06-12,44.1000
2019-06-13,42.9300
2019-06-14,43.5600
2019-06-15,43.5600
2019-06-16,43.5600
2019-06-17,43.5600
2019-06-18,44.2600
2019-06-19,43.7200
2019-06-20,43.7200
2019-06-21,43.5000
2019-06-22,43.5000
2019-06-23,43.5000
2019-06-24,43.0200
2019-06-25,42.6800
2019-06-26,42.6000
2019-06-27,42.7400
2019-06-28,43.0700
2019-06-29,43.0700
2019-06-30,43.0700
2019-07-01,43.0500
2019-07-02,42.4600
2019-07-03,42.2500
2019-07-04,42.2500
2019-07-05,42.2900
2019-07-06,42.2900
2019-07-07,42.2900
2019-07-08,42.2900
2019-07-09,42.2900
2019-07-10,42.2100
2019-07-11,41.9500
2019-07-12,41.9200
2019-07-13,41.9200
2019-07-14,41.9200
2019-07-15,41.9400
2019-07-16,42.4400
2019-07-17,42.8200
2019-07-18,42.6400
2019-07-19,42.6200
2019-07-20,42.6200
2019-07-21,42.6200
2019-07-22,42.6200
2019-07-23,42.4700
2019-07-24,42.9800
2019-07-25,43.4100
2019-07-26,43.7900
2019-07-27,43.7900
2019-07-28,43.7900
2019-07-29,43.5100
2019-07-30,43.8800
2019-07-31,44.0400
2019-08-01,44.7800
2019-08-02,44.7800
2019-08-03,44.7800
2019-08-04,44.7800
2019-08-05,45.0400
2019-08-06,45.7500
2019-08-07,45.7800
2019-08-08,45.6600
2019-08-09,45.5100
2019-08-10,45.5100
2019-08-11,45.5100
2019-08-12,46.1900
2019-08-13,55.3900
2019-08-14,57.5000
2019-08-15,60.9500
2019-08-16,58.1500
2019-08-17,58.1500
2019-08-18,58.1500
2019-08-19,58.1500
2019-08-20,56.8700
2019-08-21,56.2300
2019-08-22,55.5600
2019-08-23,55.3200
2019-08-24,55.3200
2019-08-25,55.3200
2019-08-26,55.5600
2019-08-27,55.9400
2019-08-28,57.1500
2019-08-29,60.8700
2019-08-30,59.6800
2019-08-31,59.6800
2019-09-01,59.6800
2019-09-02,65.2200
2019-09-03,61.8700
2019-09-04,62.0600
2019-09-05,61.8000
2019-09-06,61.9600
2019-09-07,61.9600
2019-09-08,61.9600
2019-09-09,64.7400
2019-09-10,64.0600
2019-09-11,66.2400
2019-09-12,67.6200
2019-09-13,68.7800
2019-09-14,68.7800
2019-09-15,68.7800
2019-09-16,71.2300
2019-09-17,69.0300
2019-09-18,68.6500
2019-09-19,69.4000
2019-09-20,68.8700
2019-09-21,68.8700
2019-09-22,68.8700
2019-09-23,68.2900
2019-09-24,67.4500
2019-09-25,65.9300
2019-09-26,63.7600
2019-09-27,64.0900
2019-09-28,64.0900
2019-09-29,64.0900
2019-09-30,62.5800
2019-10-01,63.3100
2019-10-02,66.0800
2019-10-03,67.9100
2019-10-04,65.7100
2019-10-05,65.7100
2019-10-06,65.7100
2019-10-07,66.9700
2019-10-08,64.6800
2019-10-09,67.3400
2019-10-10,68.1600
2019-10-11,68.2300
2019-10-12,68.2300
2019-10-13,68.2300
2019-10-14,68.2300
2019-10-15,68.4500
2019-10-16,68.6500
2019-10-17,69.3100
2019-10-18,73.8300
2019-10-19,73.8300
2019-10-20,73.8300
2019-10-21,73.8300
2019-10-22,75.1700
2019-10-23,79.5900
2019-10-24,77.3800
2019-10-25,79.6200
2019-10-26,79.6200
2019-10-27,79.6200
2019-10-28,81.0800
2019-10-29,81.5300
2019-10-30,75.7000
2019-10-31,78.5400
2019-11-01,79.9700
2019-11-02,79.9700
2019-11-03,79.9700
2019-11-04,80.0000
2019-11-05,79.0300
2019-11-06,79.0300
2019-11-07,78.4900
2019-11-08,78.2200
2019-11-09,78.2200
2019-11-10,78.2200
2019-11-11,78.2000
2019-11-12,77.1200
2019-11-13,78.1100
2019-11-14,75.9700
2019-11-15,76.7700
2019-11-16,76.7700
2019-11-17,76.7700
2019-11-18,76.7700
2019-11-19,75.6700
2019-11-20,75.8400
2019-11-21,75.3400
2019-11-22,75.0200
2019-11-23,75.0200
2019-11-24,75.0200
2019-11-25,75.0200
2019-11-26,74.8200
2019-11-27,72.2700
2019-11-28,72.8400
2019-11-29,73.4900
2019-11-30,73.4900
2019-12-01,73.4900
2019-12-02,74.3300
2019-12-03,75.0100
2019-12-04,74.6400
2019-12-05,76.3900
2019-12-06,79.1300
2019-12-07,79.1300
2019-12-08,79.1300
2019-12-09,78.8800
2019-12-10,76.6000
2019-12-11,74.1900
2019-12-12,75.9600
2019-12-13,73.1800
2019-12-14,73.1800
2019-12-15,73.1800
2019-12-16,74.0700
2019-12-17,76.0300
2019-12-18,74.1800
2019-12-19,72.8700
2019-12-20,72.6300
2019-12-21,72.6300
2019-12-22,72.6300
2019-12-23,72.8200
2019-12-24,72.8200
2019-12-25,72.8200
2019-12-26,73.4300
2019-12-27,72.9400
2019-12-28,72.9400
2019-12-29,72.9400
2019-12-30,73.5500
2019-12-31,73.5500
2020-01-01,73.5500
2020-01-02,74.4100
2020-01-03,75.0600
2020-01-04,75.0600
2020-01-05,75.0600
2020-01-06,78.0000
2020-01-07,77.8700
2020-01-08,77.5400
2020-01-09,78.2700
2020-01-10,77.8600
2020-01-11,77.8600
2020-01-12,77.8600
2020-01-13,79.6100
2020-01-14,80.9000
2020-01-15,81.0900
2020-01-16,80.8400
2020-01-17,81.8100
2020-01-18,81.8100
2020-01-19,81.8100
2020-01-20,80.4400
2020-01-21,81.0500
2020-01-22,81.6600
2020-01-23,81.6400
2020-01-24,84.0000
2020-01-25,84.0000
2020-01-26,84.0000
2020-01-27,83.2900
2020-01-28,83.5400
2020-01-29,84.6300
2020-01-30,84.1100
2020-01-31,84.8800
2020-02-01,84.8800
2020-02-02,84.8800
2020-02-03,85.4100
2020-02-04,84.4500
2020-02-05,84.8200
2020-02-06,84.8300
2020-02-07,84.2400
2020-02-08,84.2400
2020-02-09,84.2400
2020-02-10,84.6200
2020-02-11,84.0300
2020-02-12,83.7400
2020-02-13,82.4700
2020-02-14,83.4500
2020-02-15,83.4500
2020-02-16,83.4500
2020-02-17,83.2300
2020-02-18,82.9200
2020-02-19,81.5000
2020-02-20,81.7400
2020-02-21,81.3600
2020-02-22,81.3600
2020-02-23,81.3600
2020-02-24,81.3600
2020-02-25,81.3600
2020-02-26,80.5700
2020-02-27,80.6800
2020-02-28,80.5600
2020-02-29,80.5600
2020-03-01,80.5600
2020-03-02,82.0300
2020-03-03,82.4800
2020-03-04,82.0100
2020-03-05,81.5500
2020-03-06,81.9500
2020-03-07,81.9500
2020-03-08,81.9500
2020-03-09,83.2200
2020-03-10,86.4900
2020-03-11,84.8500
2020-03-12,87.1000
2020-03-13,89.0400
2020-03-14,89.0400
2020-03-15,89.0400
2020-03-16,89.1500
2020-03-17,89.3100
2020-03-18,88.1900
2020-03-19,89.5300
2020-03-20,89.9300
2020-03-21,89.9300
2020-03-22,89.9300
2020-03-23,89.9300
2020-03-24,89.9300
2020-03-25,87.9900
2020-03-26,84.3600
2020-03-27,86.4900
2020-03-28,86.4900
2020-03-29,86.4900
2020-03-30,86.9200
2020-03-31,86.9200
2020-04-01,87.9200
2020-04-02,88.8100
2020-04-03,89.0900
2020-04-04,89.0900
2020-04-05,89.0900
2020-04-06,90.7800
2020-04-07,90.4400
2020-04-08,94.6900
2020-04-09,94.6900
2020-04-10,94.6900
2020-04-11,94.6900
2020-04-12,94.6900
2020-04-13,102.2100
2020-04-14,107.4200
2020-04-15,108.7900
2020-04-16,102.1000
2020-04-17,102.6400
2020-04-18,102.6400
2020-04-19,102.6400
2020-04-20,105.2700
2020-04-21,109.5600
2020-04-22,111.1100
2020-04-23,111.5700
2020-04-24,112.0200
2020-04-25,112.0200
2020-04-26,112.0200
2020-04-27,115.0900
2020-04-28,119.6400
2020-04-29,109.7600
2020-04-30,114.6500
2020-05-01,114.6500
2020-05-02,114.6500
2020-05-03,114.6500
2020-05-04,112.5600
2020-05-05,119.9100
2020-05-06,118.4300
2020-05-07,117.8100
2020-05-08,115.3500
2020-05-09,115.3500
2020-05-10,115.3500
2020-05-11,118.5300
2020-05-12,121.9600
2020-05-13,125.7600
2020-05-14,122.8300
2020-05-15,121.3200
2020-05-16,121.3200
2020-05-17,121.3200
2020-05-18,118.7800
2020-05-19,118.3800
2020-05-20,119.5100
2020-05-21,117.4200
2020-05-22,113.9200
2020-05-23,113.9200
2020-05-24,113.9200
2020-05-25,113.9200
2020-05-26,110.6400
2020-05-27,109.8400
2020-05-28,112.6900
2020-05-29,113.4200
2020-05-30,113.4200
2020-05-31,113.4200
2020-06-01,114.0800
2020-06-02,114.0500
2020-06-03,114.7100
2020-06-04,114.4100
2020-06-05,115.3400
2020-06-06,115.3400
2020-06-07,115.3400
2020-06-08,116.3700
2020-06-09,116.0800
2020-06-10,114.4000
2020-06-11,112.2700
2020-06-12,109.2700
2020-06-13,109.2700
2020-06-14,109.2700
2020-06-15,109.2700
2020-06-16,109.1200
2020-06-17,107.6800
2020-06-18,109.8100
2020-06-19,110.0000
2020-06-20,110.0000
2020-06-21,110.0000
2020-06-22,105.4900
2020-06-23,108.5800
2020-06-24,108.0300
2020-06-25,106.1000
2020-06-26,105.7000
2020-06-27,105.7000
2020-06-28,105.7000
2020-06-29,104.0700
2020-06-30,104.1400
2020-07-01,108.1000
2020-07-02,109.7300
2020-07-03,108.5500
2020-07-04,108.5500
2020-07-05,108.5500
2020-07-06,108.1100
2020-07-07,109.4800
2020-07-08,109.1200
2020-07-09,109.1200
2020-07-10,109.1200
2020-07-11,109.1200
2020-07-12,109.1200
2020-07-13,111.7300
2020-07-14,113.0600
2020-07-15,113.3700
2020-07-16,113.6200
2020-07-17,117.8600
2020-07-18,117.8600
2020-07-19,117.8600
2020-07-20,119.2000
2020-07-21,118.8900
2020-07-22,116.9100
2020-07-23,114.3900
2020-07-24,117.4800
2020-07-25,117.4800
2020-07-26,117.4800
2020-07-27,117.9800
2020-07-28,118.4800
2020-07-29,118.2600
2020-07-30,121.4100
2020-07-31,124.1000
2020-08-01,124.1000
2020-08-02,124.1000
2020-08-03,122.0000
2020-08-04,119.1800
2020-08-05,119.4600
2020-08-06,123.5300
2020-08-07,126.5600
2020-08-08,126.5600
2020-08-09,126.5600
2020-08-10,128.3500
2020-08-11,127.7700
2020-08-12,130.0500
2020-08-13,130.2200
2020-08-14,126.8000
2020-08-15,126.8000
2020-08-16,126.8000
2020-08-17,126.8000
2020-08-18,129.0600
2020-08-19,131.4000
2020-08-20,132.9400
2020-08-21,135.0000
2020-08-22,135.0000
2020-08-23,135.0000
2020-08-24,132.9500
2020-08-25,130.5400
2020-08-26,128.4200
2020-08-27,125.5700
2020-08-28,125.8400
2020-08-29,125.8400
2020-08-30,125.8400
2020-08-31,125.7900
2020-09-01,130.7800
2020-09-02,129.5100
2020-09-03,123.8100
2020-09-04,128.4900
2020-09-05,128.4900
2020-09-06,128.4900
2020-09-07,125.8800
2020-09-08,119.3200
2020-09-09,120.2200
2020-09-10,120.9100
2020-09-11,126.3600
2020-09-12,126.3600
2020-09-13,126.3600
2020-09-14,130.3000
2020-09-15,128.2900
2020-09-16,131.9000
2020-09-17,132.4000
2020-09-18,137.3000
2020-09-19,137.3000
2020-09-20,137.3000
2020-09-21,139.8400
2020-09-22,147.5200
2020-09-23,148.6500
2020-09-24,140.9800
2020-09-25,143.5400
2020-09-26,143.5400
2020-09-27,143.5400
2020-09-28,143.3700
2020-09-29,148.5000
2020-09-30,145.6500
2020-10-01,145.8900
2020-10-02,145.7500
2020-10-03,145.7500
2020-10-04,145.7500
2020-10-05,149.5500
2020-10-06,152.5100
2020-10-07,150.3900
2020-10-08,153.2800
2020-10-09,154.9500
2020-10-10,154.9500
2020-10-11,154.9500
2020-10-12,154.9500
2020-10-13,156.2700
2020-10-14,163.7700
2020-10-15,168.6000
2020-10-16,165.3100
2020-10-17,165.3100
2020-10-18,165.3100
2020-10-19,165.0100
2020-10-20,171.8500
2020-10-21,174.8000
2020-10-22,181.0600
2020-10-23,168.8300
2020-10-24,168.8300
2020-10-25,168.8300
2020-10-26,165.1100
2020-10-27,162.6000
2020-10-28,152.3000
2020-10-29,151.2200
2020-10-30,147.7000
2020-10-31,147.7000
2020-11-01,147.7000
2020-11-02,145.4100
2020-11-03,145.4100
2020-11-04,145.3900
2020-11-05,146.8700
2020-11-06,146.8700
2020-11-07,146.8700
2020-11-08,146.8700
2020-11-09,147.3600
2020-11-10,146.3900
2020-11-11,149.5800
2020-11-12,145.6700
2020-11-13,146.5500
2020-11-14,146.5500
2020-11-15,146.5500
2020-11-16,147.4400
2020-11-17,148.2700
2020-11-18,149.1000
2020-11-19,149.8700
2020-11-20,149.8600
2020-11-21,149.8600
2020-11-22,149.8600
2020-11-23,149.8600
2020-11-24,150.9900
2020-11-25,150.5200
2020-11-26,149.2700
2020-11-27,148.9200
2020-11-28,148.9200
2020-11-29,148.9200
2020-11-30,148.0400
2020-12-01,148.4800
2020-12-02,148.2700
2020-12-03,144.1800
2020-12-04,144.9000
2020-12-05,144.9000
2020-12-06,144.9000
2020-12-07,144.9000
2020-12-08,144.9000
2020-12-09,142.8200
2020-12-10,141.8600
2020-12-11,141.8600
2020-12-12,141.8600
2020-12-13,141.8600
2020-12-14,142.8800
2020-12-15,143.7200
2020-12-16,142.7000
2020-12-17,142.6500
2020-12-18,142.0300
2020-12-19,142.0300
2020-12-20,142.0300
2020-12-21,139.8000
2020-12-22,140.7700
2020-12-23,140.4500
2020-12-24,140.4500
2020-12-25,140.4500
2020-12-26,140.4500
2020-12-27,140.4500
2020-12-28,140.3400
2020-12-29,140.3200
2020-12-30,140.2600
2020-12-31,140.2600
2021-01-01,140.2600
2021-01-02,140.2600
2021-01-03,140.2600
2021-01-04,142.3200
2021-01-05,143.9100
2021-01-06,144.5700
2021-01-07,145.2900
2021-01-08,145.2500
2021-01-09,145.2500
2021-01-10,145.2500
2021-01-11,145.9500
2021-01-12,145.1300
2021-01-13,144.8300
2021-01-14,145.8000
2021-01-15,146.2900
2021-01-16,146.2900
2021-01-17,146.2900
2021-01-18,146.2900
2021-01-19,147.8800
2021-01-20,148.1600
2021-01-21,148.8800
2021-01-22,148.8000
2021-01-23,148.8000
2021-01-24,148.8000
2021-01-25,149.2700
2021-01-26,149.7200
2021-01-27,150.1600
2021-01-28,150.6500
2021-01-29,150.5200
2021-01-30,150.5200
2021-01-31,150.5200
2021-02-01,150.9900
2021-02-02,151.4600
2021-02-03,151.7900
2021-02-04,152.2700
2021-02-05,147.1400
2021-02-06,147.1400
2021-02-07,147.1400
2021-02-08,147.1400
2021-02-09,152.3600
2021-02-10,152.1400
2021-02-11,152.1600
2021-02-12,151.6100
2021-02-13,151.6100
2021-02-14,151.6100
2021-02-15,151.6100
2021-02-16,151.6100
2021-02-17,147.9300
2021-02-18,145.8200
2021-02-19,144.1900
2021-02-20,144.1900
2021-02-21,144.1900
2021-02-22,142.5100
2021-02-23,143.4700
2021-02-24,144.4600
2021-02-25,145.4300
2021-02-26,145.3200
2021-02-27,145.3200
2021-02-28,145.3200
2021-03-01,146.3100
2021-03-02,147.3100
2021-03-03,148.2800
2021-03-04,147.2500
2021-03-05,147.7300
2021-03-06,147.7300
2021-03-07,147.7300
2021-03-08,147.7300
2021-03-09,144.7300
2021-03-10,148.9200
2021-03-11,149.0800
2021-03-12,148.7800
2021-03-13,148.7800
2021-03-14,148.7800
2021-03-15,149.2500
2021-03-16,149.2400
2021-03-17,149.4500
2021-03-18,149.6800
2021-03-19,149.7500
2021-03-20,149.7500
2021-03-21,149.7500
2021-03-22,148.9100
2021-03-23,148.7700
2021-03-24,148.7700
2021-03-25,147.8800
2021-03-26,146.0100
2021-03-27,146.0100
2021-03-28,146.0100
2021-03-29,146.2800
2021-03-30,146.5000
2021-03-31,147.1600
2021-04-01,147.1600
2021-04-02,147.1600
2021-04-03,147.1600
2021-04-04,147.1600
2021-04-05,147.9600
2021-04-06,148.5100
2021-04-07,148.9400
2021-04-08,149.4000
2021-04-09,149.8600
2021-04-10,149.8600
2021-04-11,149.8600
2021-04-12,150.5500
2021-04-13,150.7600
2021-04-14,151.1900
2021-04-15,151.6200
2021-04-16,151.9800
2021-04-17,151.9800
2021-04-18,151.9800
2021-04-19,152.4400
2021-04-20,153.0000
2021-04-21,153.2000
2021-04-22,152.0100
2021-04-23,153.1500
2021-04-24,153.1500
2021-04-25,153.1500
2021-04-26,153.6700
2021-04-27,154.7800
2021-04-28,155.0900
2021-04-29,155.4200
2021-04-30,155.6400
2021-05-01,155.6400
2021-05-02,155.6400
2021-05-03,156.2400
2021-05-04,156.6300
2021-05-05,157.0500
2021-05-06,157.5200
2021-05-07,158.0000
2021-05-08,158.0000
2021-05-09,158.0000
2021-05-10,158.4700
2021-05-11,157.9300
2021-05-12,158.3600
2021-05-13,158.6700
2021-05-14,159.1600
2021-05-15,159.1600
2021-05-16,159.1600
2021-05-17,159.6600
2021-05-18,159.6600
2021-05-19,161.1700
2021-05-20,161.8700
2021-05-21,162.8700
2021-05-22,162.8700
2021-05-23,162.8700
2021-05-24,162.8700
2021-05-25,162.8700
2021-05-26,163.8300
2021-05-27,164.5300
2021-05-28,165.1000
2021-05-29,165.1000
2021-05-30,165.1000
2021-05-31,165.7200
2021-06-01,166.3300
2021-06-02,167.0500
2021-06-03,166.6500
2021-06-04,166.2000
2021-06-05,166.2000
2021-06-06,166.2000
2021-06-07,165.9100
2021-06-08,165.6300
2021-06-09,165.3900
2021-06-10,165.0300
2021-06-11,164.7600
2021-06-12,164.7600
2021-06-13,164.7600
2021-06-14,164.3900
2021-06-15,164.2500
2021-06-16,164.0800
2021-06-17,164.0300
2021-06-18,164.0200
2021-06-19,164.0200
2021-06-20,164.0200
2021-06-21,164.0200
2021-06-22,163.9800
2021-06-23,163.9700
2021-06-24,163.9400
2021-06-25,164.9000
2021-06-26,164.9000
2021-06-27,164.9000
2021-06-28,164.8600
2021-06-29,165.6900
2021-06-30,165.9200
2021-07-01,166.4100
2021-07-02,166.4000
2021-07-03,166.4000
2021-07-04,166.4000
2021-07-05,166.6000
2021-07-06,166.8200
2021-07-07,167.0400
2021-07-08,167.2600
2021-07-09,167.2600
2021-07-10,167.2600
2021-07-11,167.2600
2021-07-12,166.7300
2021-07-13,166.2400
2021-07-14,166.2400
2021-07-15,166.2000
2021-07-16,166.1600
2021-07-17,166.1600
2021-07-18,166.1600
2021-07-19,166.1600
2021-07-20,166.4800
2021-07-21,166.7100
2021-07-22,166.9400
2021-07-23,167.1700
2021-07-24,167.1700
2021-07-25,167.1700
2021-07-26,167.5100
2021-07-27,168.0600
2021-07-28,168.6000
2021-07-29,168.6000
2021-07-30,168.8500
2021-07-31,168.8500
2021-08-01,168.8500
2021-08-02,169.3300
2021-08-03,170.1400
2021-08-04,170.2500
2021-08-05,170.4700
2021-08-06,170.5800
2021-08-07,170.5800
2021-08-08,170.5800
2021-08-09,170.9700
2021-08-10,171.0300
2021-08-11,171.1300
2021-08-12,171.2000
2021-08-13,165.3100
2021-08-14,165.3100
2021-08-15,165.3100
2021-08-16,165.3100
2021-08-17,167.2700
2021-08-18,168.0100
2021-08-19,168.6400
2021-08-20,169.2700
2021-08-21,169.2700
2021-08-22,169.2700
2021-08-23,167.5500
2021-08-24,169.3800
2021-08-25,169.6200
2021-08-26,169.8600
2021-08-27,169.8700
2021-08-28,169.8700
2021-08-29,169.8700
2021-08-30,170.1200
2021-08-31,170.4000
2021-09-01,170.5600
2021-09-02,170.7200
2021-09-03,170.7100
2021-09-04,170.7100
2021-09-05,170.7100
2021-09-06,170.9500
2021-09-07,171.3400
2021-09-08,170.8200
2021-09-09,170.8000
2021-09-10,170.7800
2021-09-11,170.7800
2021-09-12,170.7800
2021-09-13,171.1700
2021-09-14,171.5700
2021-09-15,171.9600
2021-09-16,172.4500
2021-09-17,172.5800
2021-09-18,172.5800
2021-09-19,172.5800
2021-09-20,172.8100
2021-09-21,172.8100
2021-09-22,173.1300
2021-09-23,173.4200
2021-09-24,173.5100
2021-09-25,173.5100
2021-09-26,173.5100
2021-09-27,174.0200
2021-09-28,174.5000
2021-09-29,174.7400
2021-09-30,175.1200
2021-10-01,175.5700
2021-10-02,175.5700
2021-10-03,175.5700
2021-10-04,175.9800
2021-10-05,176.4400
2021-10-06,176.4300
2021-10-07,176.5500
2021-10-08,176.5500
2021-10-09,176.5500
2021-10-10,176.5500
2021-10-11,176.5500
2021-10-12,176.8700
2021-10-13,177.2000
2021-10-14,177.5300
2021-10-15,177.7700
2021-10-16,177.7700
2021-10-17,177.7700
2021-10-18,178.1200
2021-10-19,178.4600
2021-10-20,178.7000
2021-10-21,178.9300
2021-10-22,179.3300
2021-10-23,179.3300
2021-10-24,179.3300
2021-10-25,179.3300
2021-10-26,179.3400
2021-10-27,179.3300
2021-10-28,179.3300
2021-10-29,179.3200
2021-10-30,179.3200
2021-10-31,179.3200
2021-11-01,179.3200
2021-11-02,179.4200
2021-11-03,180.1700
2021-11-04,180.6600
2021-11-05,181.3600
2021-11-06,181.3600
2021-11-07,181.3600
2021-11-08,181.9600
2021-11-09,182.5600
2021-11-10,182.8500
2021-11-11,183.3300
2021-11-12,184.0800
2021-11-13,184.0800
2021-11-14,184.0800
2021-11-15,189.0400
2021-11-16,204.9200
2021-11-17,208.7800
2021-11-18,212.7700
2021-11-19,213.5700
2021-11-20,213.5700
2021-11-21,213.5700
2021-11-22,213.5700
2021-11-23,218.2500
2021-11-24,216.7400
2021-11-25,215.8200
2021-11-26,211.7500
2021-11-27,211.7500
2021-11-28,211.7500
2021-11-29,215.6400
2021-11-30,214.1500
2021-12-01,223.9900
2021-12-02,214.9800
2021-12-03,219.1700
2021-12-04,219.1700
2021-12-05,219.1700
2021-12-06,219.2500
2021-12-07,222.7100
2021-12-08,222.7100
2021-12-09,211.4900
2021-12-10,206.7400
2021-12-11,206.7400
2021-12-12,206.7400
2021-12-13,205.1700
2021-12-14,203.3300
2021-12-15,199.9100
2021-12-16,198.3400
2021-12-17,204.8400
2021-12-18,204.8400
2021-12-19,204.8400
2021-12-20,204.2600
2021-12-21,206.0600
2021-12-22,209.6100
2021-12-23,203.0400
2021-12-24,203.0400
2021-12-25,203.0400
2021-12-26,203.0400
2021-12-27,204.4700
2021-12-28,202.4100
2021-12-29,203.4400
2021-12-30,202.1300
2021-12-31,202.1300
2022-01-01,202.1300
2022-01-02,202.1300
2022-01-03,208.0800
2022-01-04,205.2400
2022-01-05,208.6000
2022-01-06,216.2000
2022-01-07,214.2600
2022-01-08,214.2600
2022-01-09,214.2600
2022-01-10,213.9700
2022-01-11,211.5300
2022-01-12,211.2200
2022-01-13,207.7100
2022-01-14,206.0400
2022-01-15,206.0400
2022-01-16,206.0400
2022-01-17,207.0800
2022-01-18,205.9400
2022-01-19,216.3900
2022-01-20,217.8600
2022-01-21,218.8200
2022-01-22,218.8200
2022-01-23,218.8200
2022-01-24,217.6800
2022-01-25,221.7400
2022-01-26,229.1200
2022-01-27,231.1700
2022-01-28,240.0000
2022-01-29,240.0000
2022-01-30,240.0000
2022-01-31,244.6100
2022-02-01,222.2100
2022-02-02,218.9400
2022-02-03,220.2100
2022-02-04,220.2400
2022-02-05,220.2400
2022-02-06,220.2400
2022-02-07,218.7300
2022-02-08,215.8700
2022-02-09,212.8700
2022-02-10,214.3500
2022-02-11,216.2100
2022-02-12,216.2100
2022-02-13,216.2100
2022-02-14,214.4300
2022-02-15,212.6100
2022-02-16,211.3900
2022-02-17,209.9200
2022-02-18,206.7400
2022-02-19,206.7400
2022-02-20,206.7400
2022-02-21,207.3500
2022-02-22,201.6300
2022-02-23,202.9900
2022-02-24,203.3800
2022-02-25,200.4700
2022-02-26,200.4700
2022-02-27,200.4700
2022-02-28,200.4700
2022-03-01,200.4700
2022-03-02,202.2300
2022-03-03,201.4200
2022-03-04,201.1400
2022-03-05,201.1400
2022-03-06,201.1400
2022-03-07,200.1000
2022-03-08,198.6700
2022-03-09,193.7400
2022-03-10,192.2500
2022-03-11,190.0000
2022-03-12,190.0000
2022-03-13,190.0000
2022-03-14,188.3800
2022-03-15,189.1000
2022-03-16,194.5900
2022-03-17,195.7400
2022-03-18,195.4700
2022-03-19,195.4700
2022-03-20,195.4700
2022-03-21,197.9000
2022-03-22,200.6200
2022-03-23,201.1000
2022-03-24,201.1000
2022-03-25,200.5000
2022-03-26,200.5000
2022-03-27,200.5000
2022-03-28,197.1600
2022-03-29,191.9900
2022-03-30,193.0400
2022-03-31,190.2800
2022-04-01,189.5200
2022-04-02,189.5200
2022-04-03,189.5200
2022-04-04,190.4900
2022-04-05,190.0000
2022-04-06,189.5800
2022-04-07,191.0100
2022-04-08,190.0600
2022-04-09,190.0600
2022-04-10,190.0600
2022-04-11,190.9700
2022-04-12,190.8000
2022-04-13,190.5300
2022-04-14,190.5300
2022-04-15,190.5300
2022-04-16,190.5300
2022-04-17,190.5300
2022-04-18,188.7400
2022-04-19,191.1200
2022-04-20,194.6600
2022-04-21,203.7300
2022-04-22,208.7900
2022-04-23,208.7900
2022-04-24,208.7900
2022-04-25,209.5600
2022-04-26,214.1100
2022-04-27,210.7200
2022-04-28,205.4500
2022-04-29,206.9600
2022-04-30,206.9600
2022-05-01,206.9600
2022-05-02,210.7200
2022-05-03,208.6000
2022-05-04,204.8900
2022-05-05,206.6100
2022-05-06,208.1600
2022-05-07,208.1600
2022-05-08,208.1600
2022-05-09,208.0100
2022-05-10,209.0800
2022-05-11,207.8800
2022-05-12,209.1300
2022-05-13,213.1800
2022-05-14,213.1800
2022-05-15,213.1800
2022-05-16,213.1300
2022-05-17,211.4500
2022-05-18,211.4500
2022-05-19,210.4800
2022-05-20,211.5800
2022-05-21,211.5800
2022-05-22,211.5800
2022-05-23,211.3200
2022-05-24,212.5400
2022-05-25,212.5400
2022-05-26,213.6100
2022-05-27,210.7000
2022-05-28,210.7000
2022-05-29,210.7000
2022-05-30,211.7700
2022-05-31,210.5100
2022-06-01,210.8100
2022-06-02,209.5300
2022-06-03,209.6400
2022-06-04,209.6400
2022-06-05,209.6400
2022-06-06,210.1000
2022-06-07,210.1700
2022-06-08,210.3100
2022-06-09,219.8600
2022-06-10,227.6100
2022-06-11,227.6100
2022-06-12,227.6100
2022-06-13,237.7400
2022-06-14,239.1100
2022-06-15,238.3200
2022-06-16,242.2400
2022-06-17,242.2400
2022-06-18,242.2400
2022-06-19,242.2400
2022-06-20,242.2400
2022-06-21,240.5700
2022-06-22,235.3300
2022-06-23,237.3200
2022-06-24,237.1700
2022-06-25,237.1700
2022-06-26,237.1700
2022-06-27,244.3900
2022-06-28,250.0000
2022-06-29,251.0300
2022-06-30,252.7100
2022-07-01,252.2200
2022-07-02,252.2200
2022-07-03,252.2200
2022-07-04,281.1800
2022-07-05,274.1600
2022-07-06,278.1700
2022-07-07,296.2900
2022-07-08,300.8900
2022-07-09,300.8900
2022-07-10,300.8900
2022-07-11,297.4900
2022-07-12,291.8800
2022-07-13,290.1500
2022-07-14,294.9300
2022-07-15,301.4900
2022-07-16,301.4900
2022-07-17,301.4900
2022-07-18,303.9200
2022-07-19,303.8000
2022-07-20,308.7500
2022-07-21,329.8200
2022-07-22,326.4700
2022-07-23,326.4700
2022-07-24,326.4700
2022-07-25,325.9900
2022-07-26,328.1400
